Time,Cell,F,lickpoint,licking,bitepoint
194.544366,C08,0.8419214,0,0,0
194.6442861,C08,0.8462215,0,0,0
194.7442061,C08,-0.8501819,0,0,0
194.8441262,C08,1.920966,0,0,0
194.9440463,C08,2.148003,0,0,0
195.0439663,C08,1.630392,0,0,0
195.1438864,C08,2.914063,0,0,0
195.2438065,C08,0.7049038,0,0,0
195.3437265,C08,-0.4406542,0,0,0
195.4436466,C08,-1.151371,0,0,0
195.5435666,C08,-1.086088,0,0,0
195.6434867,C08,-0.4345205,0,0,0
195.7434068,C08,1.227239,0,0,0
195.8433268,C08,-1.281587,0,0,0
195.9432469,C08,-0.6251429,0,0,0
196.043167,C08,0.955844,0,0,0
196.143087,C08,0.06622984,0,0,0
196.2430071,C08,-1.070784,0,0,0
196.3429272,C08,1.11926,0,0,0
196.4428472,C08,0.3782359,0,0,0
196.5427673,C08,-0.4929159,0,0,0
196.6426874,C08,0.6346154,0,0,0
196.7426074,C08,0.8733419,0,0,0
196.8425275,C08,1.164308,0,0,0
196.9424476,C08,2.0041,0,0,0
197.0423676,C08,1.422327,0,0,0
197.1422877,C08,1.163157,0,0,0
197.2422077,C08,1.195693,0,0,0
197.3421278,C08,-0.4952071,0,0,0
197.4420479,C08,-0.1049199,0,0,0
197.5419679,C08,0.1414331,0,0,0
197.641888,C08,-1.152626,0,0,0
197.7418081,C08,-0.3326427,0,0,0
197.8417281,C08,-1.131842,0,0,0
197.9416482,C08,-1.328143,0,0,0
198.0415683,C08,0.6991432,0,0,0
198.1414883,C08,1.221941,0,0,0
198.2414084,C08,0.3095657,0,0,0
198.3413285,C08,0.1417259,0,0,0
198.4412485,C08,-1.31843,0,0,0
198.5411686,C08,0.3769718,0,0,0
198.6410887,C08,0.1609196,0,0,0
198.7410087,C08,0.8687739,0,0,0
198.8409288,C08,1.712063,0,0,0
198.9408488,C08,1.473573,0,0,0
199.0407689,C08,0.3303933,0,0,0
199.140689,C08,1.018237,0,0,0
199.240609,C08,1.247538,0,0,0
199.3405291,C08,1.031775,0,0,0
199.4404492,C08,0.05662299,0,0,0
199.5403692,C08,-0.08735138,0,0,0
199.6402893,C08,0.9064497,0,0,0
199.7402094,C08,-1.206401,0,0,0
199.8401294,C08,0.08856487,0,0,0
199.9400495,C08,-0.2945989,0,0,0
200.0399696,C08,1.877614,0,0,0
200.1398896,C08,-0.5172244,0,0,0
200.2398097,C08,-0.03594479,0,0,0
200.3397298,C08,-0.01890112,0,0,0
200.4396498,C08,-0.2447003,0,0,0
200.5395699,C08,1.293951,0,0,0
200.6394899,C08,0.8645598,0,0,0
200.73941,C08,0.3825894,0,0,0
200.8393301,C08,0.7028489,0,0,0
200.9392501,C08,2.059811,0,0,0
201.0391702,C08,0.07027432,0,0,0
201.1390903,C08,2.275989,0,0,0
201.2390103,C08,0.7240838,0,0,0
201.3389304,C08,-1.096424,0,0,0
201.4388505,C08,1.60699,0,0,0
201.5387705,C08,-0.1257263,0,0,0
201.6386906,C08,2.0203,0,0,0
201.7386107,C08,0.6869444,0,0,0
201.8385307,C08,0.05324428,0,0,0
201.9384508,C08,1.003553,0,0,0
202.0383709,C08,-0.1055567,0,0,0
202.1382909,C08,1.686962,0,0,0
202.238211,C08,2.233155,0,0,0
202.338131,C08,0.9998687,0,0,0
202.4380511,C08,0.9852383,0,0,0
202.5379712,C08,1.55661,0,0,0
202.6378912,C08,0.3242125,0,0,0
202.7378113,C08,-1.268648,0,0,0
202.8377314,C08,1.141066,0,0,0
202.9376514,C08,0.7881485,0,0,0
203.0375715,C08,0.8433197,0,0,0
203.1374916,C08,-0.2548353,0,0,0
203.2374116,C08,-0.3896317,0,0,0
203.3373317,C08,1.19106,0,0,0
203.4372518,C08,2.093829,0,0,0
203.5371718,C08,3.582026,0,0,0
203.6370919,C08,1.02585,0,0,0
203.737012,C08,-0.2548569,0,0,0
203.836932,C08,1.741187,0,0,0
203.9368521,C08,1.685792,0,0,0
204.0367721,C08,3.608404,0,0,0
204.1366922,C08,1.393603,0,0,0
204.2366123,C08,2.619559,0,0,0
204.3365323,C08,1.009496,0,0,0
204.4364524,C08,1.103838,0,0,0
204.5363725,C08,3.013051,0,0,0
204.6362925,C08,0.5484931,0,0,0
204.7362126,C08,1.235665,0,0,0
204.8361327,C08,1.359724,0,0,0
204.9360527,C08,-0.444277,0,0,0
205.0359728,C08,1.159031,0,0,0
205.1358929,C08,-0.8266297,0,0,0
205.2358129,C08,0.2769213,0,0,0
205.335733,C08,-0.04351234,0,0,0
205.4356531,C08,-0.8350609,0,0,0
205.5355731,C08,1.263258,0,0,0
205.6354932,C08,1.434998,0,0,0
205.7354132,C08,0.2953875,0,0,0
205.8353333,C08,1.393796,0,0,0
205.9352534,C08,0.4738606,0,0,0
206.0351734,C08,0.6549869,0,0,0
206.1350935,C08,0.4184345,0,0,0
206.2350136,C08,1.470132,0,0,0
206.3349336,C08,-0.1207867,0,0,0
206.4348537,C08,0.6407635,0,0,0
206.5347738,C08,0.05280018,0,0,0
206.6346938,C08,1.751511,0,0,0
206.7346139,C08,0.6429864,0,0,0
206.834534,C08,1.553771,0,0,0
206.934454,C08,0.5631009,0,0,0
207.0343741,C08,2.736167,0,0,0
207.1342942,C08,1.290479,0,0,0
207.2342142,C08,0.1997392,0,0,0
207.3341343,C08,0.8598313,0,0,0
207.4340543,C08,1.097902,0,0,0
207.5339744,C08,3.955334,0,0,0
207.6338945,C08,0.07613312,0,0,0
207.7338145,C08,1.944966,0,0,0
207.8337346,C08,0.7089252,0,0,0
207.9336547,C08,0.6602868,0,0,0
208.0335747,C08,1.699564,0,0,0
208.1334948,C08,1.635632,0,0,0
208.2334149,C08,1.058942,0,0,0
208.3333349,C08,-0.2926843,0,0,0
208.433255,C08,2.293077,0,0,0
208.5331751,C08,1.321177,0,0,0
208.6330951,C08,-0.5113807,0,0,0
208.7330152,C08,2.171544,0,0,0
208.8329353,C08,-0.5655126,0,0,0
208.9328553,C08,0.5362173,0,0,0
209.0327754,C08,2.482881,0,0,0
209.1326954,C08,0.4927484,0,0,0
209.2326155,C08,3.712525,0,0,0
209.3325356,C08,1.306885,0,0,0
209.4324556,C08,0.4719633,0,0,0
209.5323757,C08,-0.4182137,0,0,0
209.6322958,C08,2.242753,0,0,0
209.7322158,C08,2.535249,0,0,0
209.8321359,C08,2.446087,0,0,0
209.932056,C08,1.949106,0,0,0
210.031976,C08,4.168811,0,0,0
210.1318961,C08,3.842971,0,0,0
210.2318162,C08,2.777711,0,0,0
210.3317362,C08,1.602066,0,0,0
210.4316563,C08,0.7453421,0,0,0
210.5315764,C08,-1.409535,0,0,0
210.6314964,C08,1.005839,0,0,0
210.7314165,C08,1.826363,0,0,0
210.8313365,C08,2.884317,0,0,0
210.9312566,C08,-0.06224589,0,0,0
211.0311767,C08,1.501794,0,0,0
211.1310967,C08,-0.2561241,0,0,0
211.2310168,C08,-0.07762542,0,0,0
211.3309369,C08,0.6466203,0,0,0
211.4308569,C08,2.640791,0,0,0
211.530777,C08,1.894179,0,0,0
211.6306971,C08,2.209234,0,0,0
211.7306171,C08,2.008134,0,0,0
211.8305372,C08,2.763566,0,0,0
211.9304573,C08,3.607217,0,0,0
212.0303773,C08,3.252181,0,0,0
212.1302974,C08,2.083781,0,0,0
212.2302175,C08,2.697167,0,0,0
212.3301375,C08,0.7880185,0,0,0
212.4300576,C08,3.172289,0,0,0
212.5299776,C08,0.08242631,0,0,0
212.6298977,C08,1.248344,0,0,0
212.7298178,C08,0.1839439,0,0,0
212.8297378,C08,1.073637,0,0,0
212.9296579,C08,0.3940918,0,0,0
213.029578,C08,2.336563,0,0,0
213.129498,C08,0.7471119,0,0,0
213.2294181,C08,0.5880777,0,0,0
213.3293382,C08,-0.04768817,0,0,0
213.4292582,C08,0.8418099,0,0,0
213.5291783,C08,1.668085,0,0,0
213.6290984,C08,1.963617,0,0,0
213.7290184,C08,-0.1212638,0,0,0
213.8289385,C08,1.593652,0,0,0
213.9288586,C08,0.6355618,0,0,0
214.0287786,C08,0.5479794,0,0,0
214.1286987,C08,-0.1921366,0,0,0
214.2286187,C08,1.572111,0,0,0
214.3285388,C08,0.3133778,0,0,0
214.4284589,C08,-0.0347052,0,0,0
214.5283789,C08,2.144952,0,0,0
214.628299,C08,2.179409,0,0,0
214.7282191,C08,-0.2287011,0,0,0
214.8281391,C08,-1.335066,0,0,0
214.9280592,C08,0.7879143,0,0,0
215.0279793,C08,1.810936,0,0,0
215.1278993,C08,0.8473052,0,0,0
215.2278194,C08,1.540107,0,0,0
215.3277395,C08,1.875316,0,0,0
215.4276595,C08,0.6060162,0,0,0
215.5275796,C08,0.7742953,0,0,0
215.6274997,C08,0.7766026,0,0,0
215.7274197,C08,1.798042,0,0,0
215.8273398,C08,3.146079,0,0,0
215.9272598,C08,2.118321,0,0,0
216.0271799,C08,1.137734,0,0,0
216.1271,C08,1.431132,0,0,0
216.22702,C08,1.695308,0,0,0
216.3269401,C08,2.249465,0,0,0
216.4268602,C08,2.107727,0,0,0
216.5267802,C08,3.26256,0,0,0
216.6267003,C08,4.312731,0,0,0
216.7266204,C08,2.28663,0,0,0
216.8265404,C08,2.434083,0,0,0
216.9264605,C08,1.681052,0,0,0
217.0263806,C08,0.8595794,0,0,0
217.1263006,C08,0.2139264,0,0,0
217.2262207,C08,2.429118,0,0,0
217.3261408,C08,1.990927,0,0,0
217.4260608,C08,0.6214557,0,0,0
217.5259809,C08,3.40625,0,0,0
217.6259009,C08,1.148907,0,0,0
217.725821,C08,0.1561285,0,0,0
217.8257411,C08,0.9023639,0,0,0
217.9256611,C08,2.994184,0,0,0
218.0255812,C08,1.671027,0,0,0
218.1255013,C08,0.01871392,0,0,0
218.2254213,C08,1.641709,0,0,0
218.3253414,C08,2.462545,0,0,0
218.4252615,C08,0.7127482,0,0,0
218.5251815,C08,1.967492,0,0,0
218.6251016,C08,0.7796059,0,0,0
218.7250217,C08,2.558594,0,0,0
218.8249417,C08,3.771718,0,0,0
218.9248618,C08,2.108254,0,0,0
219.0247819,C08,2.732838,0,0,0
219.1247019,C08,1.696813,0,0,0
219.224622,C08,2.888878,0,0,0
219.324542,C08,2.743812,0,0,0
219.4244621,C08,2.307758,0,0,0
219.5243822,C08,0.629993,0,0,0
219.6243022,C08,1.251345,0,0,0
219.7242223,C08,1.760889,0,0,0
219.8241424,C08,0.7584557,0,0,0
219.9240624,C08,1.513883,0,0,0
220.0239825,C08,1.228501,0,0,0
220.1239026,C08,1.511592,0,0,0
220.2238226,C08,1.057249,0,0,0
220.3237427,C08,0.1650964,0,0,0
220.4236628,C08,-0.5494716,0,0,0
220.5235828,C08,1.027294,0,0,0
220.6235029,C08,-0.6669542,0,0,0
220.723423,C08,1.860423,0,0,0
220.823343,C08,5.686325,0,0,0
220.9232631,C08,3.837897,0,0,0
221.0231831,C08,3.971923,0,0,0
221.1231032,C08,3.465455,0,0,0
221.2230233,C08,1.961301,0,0,0
221.3229433,C08,2.722914,0,0,0
221.4228634,C08,1.946123,0,0,0
221.5227835,C08,1.691631,0,0,0
221.6227035,C08,2.245729,0,0,0
221.7226236,C08,2.522696,0,0,0
221.8225437,C08,2.974819,0,0,0
221.9224637,C08,1.359273,0,0,0
222.0223838,C08,2.188637,0,0,0
222.1223039,C08,0.7006372,0,0,0
222.2222239,C08,1.413496,0,0,0
222.322144,C08,0.002894357,0,0,0
222.4220641,C08,-0.4392449,0,0,0
222.5219841,C08,1.094489,0,0,0
222.6219042,C08,0.9350607,0,0,0
222.7218242,C08,2.811226,0,0,0
222.8217443,C08,3.035165,0,0,0
222.9216644,C08,2.598896,0,0,0
223.0215844,C08,-2.672018,0,0,0
223.1215045,C08,0.5735945,0,0,0
223.2214246,C08,1.201166,0,0,0
223.3213446,C08,-0.2803888,0,0,0
223.4212647,C08,1.665027,0,0,0
223.5211848,C08,-0.89569,0,0,0
223.6211048,C08,1.442006,0,0,0
223.7210249,C08,2.928642,0,0,0
223.820945,C08,-0.2430287,0,0,0
223.920865,C08,0.8566391,0,0,0
224.0207851,C08,-0.5064893,0,0,0
224.1207052,C08,0.7399088,0,0,0
224.2206252,C08,0.6936067,0,0,0
224.3205453,C08,1.258289,0,0,0
224.4204653,C08,1.498255,0,0,0
224.5203854,C08,1.307888,0,0,0
224.6203055,C08,2.102959,0,0,0
224.7202255,C08,2.483077,0,0,0
224.8201456,C08,1.535112,0,0,0
224.9200657,C08,2.674458,0,0,0
225.0199857,C08,2.60994,0,0,0
225.1199058,C08,0.864582,0,0,0
225.2198259,C08,3.05771,0,0,0
225.3197459,C08,1.268773,0,0,0
225.419666,C08,0.8181296,0,0,0
225.5195861,C08,0.05080397,0,0,0
225.6195061,C08,0.9376373,0,0,0
225.7194262,C08,0.3137811,0,0,0
225.8193463,C08,1.999985,0,0,0
225.9192663,C08,0.4426206,0,0,0
226.0191864,C08,1.687133,0,0,0
226.1191064,C08,-0.4758296,0,0,0
226.2190265,C08,1.794744,0,0,0
226.3189466,C08,0.9118196,0,0,0
226.4188666,C08,1.543095,0,0,0
226.5187867,C08,0.7530491,0,0,0
226.6187068,C08,2.463521,0,0,0
226.7186268,C08,1.704913,0,0,0
226.8185469,C08,1.415111,0,0,0
226.918467,C08,0.8186593,0,0,0
227.018387,C08,2.58631,0,0,0
227.1183071,C08,1.180769,0,0,0
227.2182272,C08,2.264942,0,0,0
227.3181472,C08,2.284047,0,0,0
227.4180673,C08,2.172203,0,0,0
227.5179874,C08,0.7132949,0,0,0
227.6179074,C08,1.719122,0,0,0
227.7178275,C08,1.559368,0,0,0
227.8177475,C08,0.2083197,0,0,0
227.9176676,C08,1.959936,0,0,0
228.0175877,C08,0.5926996,0,0,0
228.1175077,C08,0.9472815,0,0,0
228.2174278,C08,-0.3635803,0,0,0
228.3173479,C08,0.3514119,0,0,0
228.4172679,C08,1.200219,0,0,0
228.517188,C08,2.408321,0,0,0
228.6171081,C08,0.53352,0,0,0
228.7170281,C08,-0.6073098,0,0,0
228.8169482,C08,0.1408418,0,0,0
228.9168683,C08,-1.327512,0,0,0
229.0167883,C08,2.480298,0,0,0
229.1167084,C08,0.9349099,0,0,0
229.2166285,C08,0.1210623,0,0,0
229.3165485,C08,1.033431,0,0,0
229.4164686,C08,-0.01861241,0,0,0
229.5163886,C08,0.6171666,0,0,0
229.6163087,C08,0.6524749,0,0,0
229.7162288,C08,-0.5754655,0,0,0
229.8161488,C08,1.920744,0,0,0
229.9160689,C08,0.1181929,0,0,0
230.015989,C08,0.512746,0,0,0
230.115909,C08,-0.2248326,0,0,0
230.2158291,C08,0.8663225,0,0,0
230.3157492,C08,0.8168251,0,0,0
230.4156692,C08,0.9492019,0,0,0
230.5155893,C08,0.8992046,0,0,0
230.6155094,C08,1.981952,0,0,0
230.7154294,C08,3.168832,0,0,0
230.8153495,C08,2.989152,0,0,0
230.9152696,C08,3.989676,0,0,0
231.0151896,C08,1.955017,0,0,0
231.1151097,C08,1.350906,0,0,0
231.2150297,C08,1.234262,0,0,0
231.3149498,C08,1.885254,0,0,0
231.4148699,C08,0.02509702,0,0,0
231.5147899,C08,-0.5587228,0,0,0
231.61471,C08,4.130385,0,0,0
231.7146301,C08,2.001048,0,0,0
231.8145501,C08,1.170917,0,0,0
231.9144702,C08,1.492669,0,0,0
232.0143903,C08,0.7118084,0,0,0
232.1143103,C08,1.633007,0,0,0
232.2142304,C08,5.227387,0,0,0
232.3141505,C08,3.917782,0,0,0
232.4140705,C08,4.641843,0,0,0
232.5139906,C08,3.168886,0,0,0
232.6139107,C08,2.030764,0,0,0
232.7138307,C08,3.667256,0,0,0
232.8137508,C08,1.110193,0,0,0
232.9136708,C08,0.9532994,0,0,0
233.0135909,C08,1.54911,0,0,0
233.113511,C08,2.032069,0,0,0
233.213431,C08,1.616006,0,0,0
233.3133511,C08,2.169969,0,0,0
233.4132712,C08,0.2960548,0,0,0
233.5131912,C08,0.5367572,0,0,0
233.6131113,C08,2.577254,0,0,0
233.7130314,C08,1.783188,0,0,0
233.8129514,C08,2.365656,0,0,0
233.9128715,C08,0.5675597,0,0,0
234.0127916,C08,2.338527,0,0,0
234.1127116,C08,1.985396,0,0,0
234.2126317,C08,1.808947,0,0,0
234.3125518,C08,5.113675,0,0,0
234.4124718,C08,4.60002,0,0,0
234.5123919,C08,3.709952,0,0,0
234.6123119,C08,4.686294,0,0,0
234.712232,C08,3.085666,0,0,0
234.8121521,C08,2.122532,0,0,0
234.9120721,C08,4.219302,0,0,0
235.0119922,C08,8.580755,0,0,0
235.1119123,C08,12.12355,0,0,0
235.2118323,C08,11.16267,0,0,0
235.3117524,C08,12.29547,0,0,0
235.4116725,C08,13.95937,0,0,0
235.5115925,C08,17.24158,0,0,0
235.6115126,C08,18.44785,0,0,0
235.7114327,C08,14.82702,0,0,0
235.8113527,C08,13.32093,0,0,0
235.9112728,C08,11.93976,0,0,0
236.0111929,C08,9.278774,0,0,0
236.1111129,C08,9.007896,0,0,0
236.211033,C08,8.115761,0,0,0
236.310953,C08,5.652398,0,0,0
236.4108731,C08,6.418188,0,0,0
236.5107932,C08,5.656083,0,0,0
236.6107132,C08,4.435367,0,0,0
236.7106333,C08,5.192767,0,0,0
236.8105534,C08,4.653094,0,0,0
236.9104734,C08,4.351974,0,0,0
237.0103935,C08,6.888432,0,0,0
237.1103136,C08,6.09261,0,0,0
237.2102336,C08,5.808259,0,0,0
237.3101537,C08,5.748863,0,0,0
237.4100738,C08,5.812113,0,0,0
237.5099938,C08,5.279542,0,0,0
237.6099139,C08,3.567244,0,0,0
237.709834,C08,3.901113,0,0,0
237.809754,C08,3.575463,0,0,0
237.9096741,C08,3.082325,0,0,0
238.0095941,C08,5.505946,0,0,0
238.1095142,C08,4.245471,0,0,0
238.2094343,C08,3.933412,0,0,0
238.3093543,C08,2.561752,0,0,0
238.4092744,C08,3.665203,0,0,0
238.5091945,C08,4.005954,0,0,0
238.6091145,C08,4.085427,0,0,0
238.7090346,C08,1.951387,0,0,0
238.8089547,C08,1.888643,0,0,0
238.9088747,C08,3.377313,0,0,0
239.0087948,C08,2.993263,0,0,0
239.1087149,C08,4.426702,0,0,0
239.2086349,C08,1.969105,0,0,0
239.308555,C08,4.179461,0,0,0
239.4084751,C08,1.931366,0,0,0
239.5083951,C08,2.048573,0,0,0
239.6083152,C08,1.585662,0,0,0
239.7082352,C08,2.784175,0,0,0
239.8081553,C08,2.947607,0,0,0
239.9080754,C08,1.680679,0,0,0
240.0079954,C08,4.103747,0,0,0
240.1079155,C08,0.5832368,0,0,0
240.2078356,C08,2.522772,0,0,0
240.3077556,C08,2.854007,0,0,0
240.4076757,C08,2.105057,0,0,0
240.5075958,C08,1.78646,0,0,0
240.6075158,C08,1.209511,0,0,0
240.7074359,C08,3.656147,0,0,0
240.807356,C08,3.434995,0,0,0
240.907276,C08,1.462618,0,0,0
241.0071961,C08,0.5405716,0,0,0
241.1071162,C08,2.690407,0,0,0
241.2070362,C08,0.8137923,0,0,0
241.3069563,C08,1.650476,0,0,0
241.4068764,C08,0.6441448,0,0,0
241.5067964,C08,0.8471349,0,0,0
241.6067165,C08,1.983845,0,0,0
241.7066365,C08,1.798648,0,0,0
241.8065566,C08,-0.72062,0,0,0
241.9064767,C08,2.015746,0,0,0
242.0063967,C08,3.156316,0,0,0
242.1063168,C08,2.284848,0,0,0
242.2062369,C08,2.527148,0,0,0
242.3061569,C08,1.940167,0,0,0
242.406077,C08,1.49194,0,0,0
242.5059971,C08,2.17641,0,0,0
242.6059171,C08,0.6787519,0,0,0
242.7058372,C08,0.5391756,0,0,0
242.8057573,C08,1.453363,0,0,0
242.9056773,C08,2.010934,0,0,0
243.0055974,C08,0.786107,0,0,0
243.1055175,C08,-0.9240598,0,0,0
243.2054375,C08,0.2157755,0,0,0
243.3053576,C08,2.343756,0,0,0
243.4052776,C08,0.8045216,0,0,0
243.5051977,C08,-0.7142457,0,0,0
243.6051178,C08,0.4709536,0,0,0
243.7050378,C08,0.6131716,0,0,0
243.8049579,C08,0.4740486,0,0,0
243.904878,C08,2.63163,0,0,0
244.004798,C08,0.8649484,0,0,0
244.1047181,C08,1.065045,0,0,0
244.2046382,C08,1.508046,0,0,0
244.3045582,C08,0.9421403,0,0,0
244.4044783,C08,-1.61847,0,0,0
244.5043984,C08,0.3207308,0,0,0
244.6043184,C08,1.72223,0,0,0
244.7042385,C08,1.204744,0,0,0
244.8041586,C08,-0.2849336,0,0,0
244.9040786,C08,0.4702608,0,0,0
245.0039987,C08,0.06838037,0,0,0
245.1039187,C08,0.224004,0,0,0
245.2038388,C08,-0.5191475,0,0,0
245.3037589,C08,1.754366,0,0,0
245.4036789,C08,0.5747881,0,0,0
245.503599,C08,0.5162514,0,0,0
245.6035191,C08,-3.211434,0,0,0
245.7034391,C08,-1.130044,0,0,0
245.8033592,C08,-1.269307,0,0,0
245.9032793,C08,-0.3025719,0,0,0
246.0031993,C08,-0.1334796,0,0,0
246.1031194,C08,-0.830061,0,0,0
246.2030395,C08,0.1643175,0,0,0
246.3029595,C08,-1.71707,0,0,0
246.4028796,C08,0.5627772,0,0,0
246.5027997,C08,-0.1426657,0,0,0
246.6027197,C08,0.6456197,0,0,0
246.7026398,C08,1.181433,0,0,0
246.8025598,C08,0.946497,0,0,0
246.9024799,C08,1.691195,0,0,0
247.0024,C08,0.660672,0,0,0
247.10232,C08,0.7742813,0,0,0
247.2022401,C08,0.3807872,0,0,0
247.3021602,C08,0.1555107,0,0,0
247.4020802,C08,-0.5348403,0,0,0
247.5020003,C08,0.4899053,0,0,0
247.6019204,C08,-0.4018188,0,0,0
247.7018404,C08,0.6458465,0,0,0
247.8017605,C08,1.767287,0,0,0
247.9016806,C08,-0.642657,0,0,0
248.0016006,C08,1.806235,0,0,0
248.1015207,C08,-1.487859,0,0,0
248.2014408,C08,-0.3132641,0,0,0
248.3013608,C08,-0.1812191,0,0,0
248.4012809,C08,-0.01077373,0,0,0
248.5012009,C08,-1.017759,0,0,0
248.601121,C08,0.3931225,0,0,0
248.7010411,C08,2.276666,1,0,1
248.8009611,C08,-0.760187,0,0,0
248.9008812,C08,-0.2132864,0,0,0
249.0008013,C08,-0.1314711,0,0,0
249.1007213,C08,-0.2964967,0,0,0
249.2006414,C08,1.573063,0,0,0
249.3005615,C08,0.3888761,0,0,0
249.4004815,C08,2.087365,0,0,0
249.5004016,C08,2.29972,0,0,0
249.6003217,C08,-0.4182587,0,0,0
249.7002417,C08,-0.4032505,0,0,0
249.8001618,C08,0.7595695,0,0,0
249.9000819,C08,0.2776414,0,0,0
250.0000019,C08,0.07349326,0,0,0
250.099922,C08,2.019555,0,0,0
250.199842,C08,0.4193238,0,0,0
250.2997621,C08,-0.8949671,0,0,0
250.3996822,C08,0.3166015,0,0,0
250.4996022,C08,1.876545,0,0,0
250.5995223,C08,-0.5116121,0,0,0
250.6994424,C08,-0.1588634,0,0,0
250.7993624,C08,1.412818,0,0,0
250.8992825,C08,1.836894,0,0,0
250.9992026,C08,0.09066185,0,0,0
251.0991226,C08,2.048683,0,0,0
251.1990427,C08,-0.03269606,0,0,0
251.2989628,C08,-0.3839898,0,0,0
251.3988828,C08,0.3653944,0,0,0
251.4988029,C08,1.155781,0,0,0
251.598723,C08,1.038232,0,0,0
251.698643,C08,0.7738248,0,0,0
251.7985631,C08,0.5746003,0,0,0
251.8984831,C08,1.331201,0,0,0
251.9984032,C08,0.7509176,0,0,0
252.0983233,C08,2.05093,0,0,0
252.1982433,C08,1.969641,0,0,0
252.2981634,C08,-0.3794616,0,0,0
252.3980835,C08,1.421323,0,0,0
252.4980035,C08,0.8645251,0,0,0
252.5979236,C08,1.223734,0,0,0
252.6978437,C08,1.074397,0,0,0
252.7977637,C08,0.3357401,0,0,0
252.8976838,C08,0.0820547,0,0,0
252.9976039,C08,1.04963,0,0,0
253.0975239,C08,1.010834,0,0,0
253.197444,C08,1.334719,0,0,0
253.2973641,C08,1.222039,0,0,0
253.3972841,C08,2.220231,0,0,0
253.4972042,C08,1.442245,0,0,0
253.5971242,C08,2.512285,0,0,0
253.6970443,C08,-0.1702176,0,0,0
253.7969644,C08,0.2751101,0,0,0
253.8968844,C08,0.5469332,0,0,0
253.9968045,C08,0.7555122,0,0,0
254.0967246,C08,0.9617968,0,0,0
254.1966446,C08,-0.1808962,0,0,0
254.2965647,C08,0.1412649,0,0,0
254.3964848,C08,2.326565,0,0,0
254.4964048,C08,0.4639846,0,0,0
254.5963249,C08,0.9921606,0,0,0
254.696245,C08,1.829857,0,0,0
254.796165,C08,1.187654,0,0,0
254.8960851,C08,0.770368,0,0,0
254.9960052,C08,1.616693,0,0,0
255.0959252,C08,-0.4354276,0,0,0
255.1958453,C08,-0.3771663,0,0,0
255.2957653,C08,-0.2567292,0,0,0
255.3956854,C08,0.7123863,0,0,0
255.4956055,C08,0.9669994,0,0,0
255.5955255,C08,0.2654646,0,0,0
255.6954456,C08,-1.151834,0,0,0
255.7953657,C08,0.1932298,0,0,0
255.8952857,C08,0.8666881,0,0,0
255.9952058,C08,-0.1716381,0,0,0
256.0951259,C08,-2.184293,0,0,0
256.1950459,C08,-0.1805876,0,0,0
256.294966,C08,-0.2327858,0,0,0
256.3948861,C08,0.4249504,0,0,0
256.4948061,C08,0.1622606,0,0,0
256.5947262,C08,-1.137248,0,0,0
256.6946463,C08,-0.005951928,0,0,0
256.7945663,C08,0.3415755,0,0,0
256.8944864,C08,-0.5143225,0,0,0
256.9944064,C08,-1.128208,0,0,0
257.0943265,C08,0.4120837,0,0,0
257.1942466,C08,-0.3539866,0,0,0
257.2941666,C08,-1.602105,0,0,0
257.3940867,C08,-0.2888721,0,0,0
257.4940068,C08,-0.2400529,0,0,0
257.5939268,C08,0.3217824,0,0,0
257.6938469,C08,2.296229,0,0,0
257.793767,C08,0.3240207,0,0,0
257.893687,C08,0.3016582,0,0,0
257.9936071,C08,1.912373,0,0,0
258.0935272,C08,0.8232693,0,0,0
258.1934472,C08,0.07304575,0,0,0
258.2933673,C08,-0.7786784,0,0,0
258.3932874,C08,-0.8427596,0,0,0
258.4932074,C08,1.28341,0,0,0
258.5931275,C08,0.4753823,0,0,0
258.6930475,C08,0.5881912,0,0,0
258.7929676,C08,0.03866277,0,0,0
258.8928877,C08,2.117251,0,0,0
258.9928077,C08,1.058172,0,0,0
259.0927278,C08,0.08517466,0,0,0
259.1926479,C08,0.8278211,0,0,0
259.2925679,C08,0.06595692,0,0,0
259.392488,C08,-0.3462206,0,0,0
259.4924081,C08,-1.134148,0,0,0
259.5923281,C08,-0.1891738,0,0,0
259.6922482,C08,0.4333474,0,0,0
259.7921683,C08,2.299676,0,0,0
259.8920883,C08,0.2620288,0,0,0
259.9920084,C08,-0.4904356,0,0,0
260.0919285,C08,-0.4612867,0,0,0
260.1918485,C08,0.5733548,0,0,0
260.2917686,C08,1.972238,0,0,0
260.3916886,C08,-0.1010802,0,0,0
260.4916087,C08,-1.018921,0,0,0
260.5915288,C08,-0.9409381,0,0,0
260.6914488,C08,0.1087316,0,0,0
260.7913689,C08,0.5139619,0,0,0
260.891289,C08,0.3761494,0,0,0
260.991209,C08,-0.1043647,0,0,0
261.0911291,C08,-0.5905029,0,0,0
261.1910492,C08,-0.5528741,0,0,0
261.2909692,C08,-1.806172,0,0,0
261.3908893,C08,-0.952401,0,0,0
261.4908094,C08,0.4773546,0,0,0
261.5907294,C08,-0.1563971,0,0,0
261.6906495,C08,-0.05806931,0,0,0
261.7905696,C08,-0.6994739,0,0,0
261.8904896,C08,-0.01717725,0,0,0
261.9904097,C08,-1.18101,0,0,0
262.0903297,C08,-1.085857,0,0,0
262.1902498,C08,1.1719,0,0,0
262.2901699,C08,1.484359,0,0,0
262.3900899,C08,0.2839322,0,0,0
262.49001,C08,1.160518,0,0,0
